id,product_code,source_filename,product_name,batch_number,batch_unit,dept_name,actual_qty,mfg_date,operator,approver_1,approver_2,approver_3,notes_content,total_time,special_notes,step_count
39c1f31f-b1a8-468a-ba74-0be75de4b030,ADML000,ADML_케어미 어르신전용 고보습바디로션.xlsx,케어미 어르신 전용 고보습 바디로션,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
24c5d8e7-31bc-4fdb-abee-9faa0d6ebf9f,AJBC002,AJBC_케어미 어르신전용데오바디워시.xlsx,케어미 어르신전용 데오 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
fdcfd490-e85a-4e24-b1ef-b0666900d5be,AJSP002,AJSP_케어미 어르신전용아르간단백질샴푸&린스.xlsx,케어미 어르신전용 아르간 단백질 샴푸&린스,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
c0a74620-49a9-4e2d-980f-96bf1a38d193,ANBC_____,ANBC_애스톤네이처 프로방스상떼바디클렌저.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
6d508400-f72f-4785-94a7-43130883c369,ANBL_____,ANBL_애스톤네이처 프로방스상떼바디로션.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
dcbf147f-3707-47ea-b8bf-5850a3f12593,ANHP001,ANHP001_애스톤네이처 바오밥퍼퓸헤어팩.xlsx,애스톤네이처 바오밥 퍼퓸 헤어팩,,Kg,,Kg,,,결 재,담 당,부서장,,,,9
2c7da7b0-a875-4b35-b4bb-3d4fb27300bb,ANSP001,ANSP001_애스톤네이처 바오밥퍼퓸헤어샴푸.xlsx,애스톤네이처 바오밥 퍼퓸 헤어샴푸,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
ef126d89-a76b-42f2-a653-e122a662e64b,AOBC005,AOBC005_샤샤 아르간오일 진저 쿨링 케어 바디워시 공정.xlsx,샤샤 아르간 오일 진저 쿨링 케어 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,투명점성액상,,,8
63dc2857-b71e-4ecc-9fd3-00ee69333361,AOBC004,AOBC_샤샤 바디워시.xlsx,샤샤 알로에베라 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
02d3dbae-6b7b-4d54-81f4-968beb1e0fdf,AOBL_______,AOBL_샤샤 바디로션.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
785fd0d8-158c-469c-bb3d-af175bd3349d,AOFC______,AOFC_샤샤 클렌징폼 공정.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 냉각 교반할 것.,,,8
37cd601c-cc64-4fee-aaf9-b21009b2853e,AOHA001,AOHA001_샤샤 아르간오일단백질헤어앰플.xlsx,샤샤 아르간오일 단백질 헤어 앰플,,Kg,,Kg,,,결 재,담 당,부서장,* 부상전 품질관리팀에 확인 거칠 것 (점도확인),,,7
e7051358-f0e9-414c-b274-88bbae70488b,AOHE001,AOHE_샤샤 아르간오일웨이브볼륨에센스.xlsx,샤샤 아르간오일 웨이브 볼륨 에센스,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
01a55478-2fab-421a-a3b6-868d22d1923c,AOHSR00 (BAOHS000),AOHSR_샤샤 아르간오일헤어세럼.xlsx,샤샤 아르간 오일 헤어 세럼,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
98b74bf4-0656-4e38-b048-b962592ef295,AORS001,AORS_샤샤 아르간오일컨디셔너.xlsx,샤샤 아르간 오일 LPP 헤어팩,,Kg,,Kg,,,결 재,담 당,부서장,,,,9
af561eaf-d82b-415a-9ebd-7823d2c5a585,AOSP003,AOSP_샤샤 아르간오일샴푸.xlsx,샤샤 아르간오일 어성초 캡슐 스크럽 샴푸,,Kg,,Kg,,,결 재,담 당,부서장,- 3일 이상 숙성하여 자연탈포할 것.,,,9
06f50d1f-b5bf-4c45-a484-e2e445dbdb66,AOWS000,AOWS_샤샤 아르간오일슈퍼하드워터스프레이.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
434fbafa-5af9-427d-b7f4-405402b4b98d,ARFC______,ARFC_에바스 아로마폼클렌져.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,,8
efb44ffc-d0d7-403e-83f6-60d7f1ce1b9b,BBHC_____,BBHC_바바리라 퍼퓸드핸드크림.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
1496c91c-a051-44b0-b359-4a4a007df763,BDFC001,BDFC001_보르도 민트쿨링풋케어크림.xlsx,보르도 민트 쿨링 풋 케어 크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,9
313e9c1a-042c-4b04-8670-f20b0e1af37d,BDFD001,BDFD001_보르도 민트풋데오드란트.xlsx,보르도 민트 쿨링 풋 데오드란트,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
5af7dafe-6d2a-407b-a92d-33f00899ee2c,BDFS001,BDFS001_보르도 민트쿨링풋스프레이.xlsx,보르도 민트 쿨링 풋 스프레이,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
2fccee38-6529-44d7-b295-18fd00c79a19,BDFS002,BDFS002_보르도 드래곤풋필링스프레이.xlsx,보르도 드래곤 풋 필링 스프레이,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
b28219ec-e3bf-47eb-9438-4cf358e463c0,BDFS003,BDFS003_보르도 드래곤풋샴푸 제조공정.xlsx,보르도 드래곤 풋 샴푸,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
9f682dbf-0569-4fac-a8fd-8d872ac0605d,BPBB______,BPBB_바이마레 컴포팅버블배쓰.xlsx,바이마레 컴포팅 버블배쓰,,Kg,,Kg,,,결 재,담 당,부서장,,,,4
b1c3dea4-85f6-4e77-8625-a66539c9f542,BPBC______,BPBC-바이마레 라파숑드벨르플뢰르바디워시.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
781a041e-7627-4895-9a54-6c283645a065,BPBL_____,BPBL_바이마레 라파숑드벨르플뢰르바디로션.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
03e5bdca-acc1-405e-8c13-8f4034b07519,BPDF_______,BPDF_바이마레 블랑쉬퍼퓸디퓨져.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
e9227ba8-4267-4f50-b375-1958f27cc685,BPHC______,BPHC_바이마레 라파숑드벨르플뢰르핸드크림.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
3bf515a5-7879-41a7-9ee5-49b4d2f485a4,BPMT001,BPMT001_바이마레 프리미엄바디미스트.xlsx,바이마레 프리미엄 퍼퓸드 바디미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
acd35f3a-31cc-489e-8acb-62e67e5cb6f8,BPMT______,BPMT002~_바이마레 컴포지션퍼퓸미스트.xlsx,바이마레 컴포지션 퍼퓸 미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
2323f789-99cd-4723-9784-66e58a1357f9,BRSCN10,BRSCN10_에바스 블루로즈마인샤워코롱.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
19c53bb8-d683-49ed-aa6c-d6ac23f137bd,BTBC_____,BTBC004~10_바스파 바쓰솔트스크럽 바디워시 공정.xlsx,바스파 바쓰 솔트 스크럽 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,9
6f675748-86dd-485f-9c4f-7039a33eecbb,BTBC002,BTBC_바스파 바디워시.xlsx,바스파 아로마 라운지 베르가못 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
7212e164-4170-4d09-a1ec-7d7bdb5b9f48,BTBL_____,BTBL_바스파 바디로션.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
2879f4bd-2b52-4c18-83bc-f8a343be793b,BTBO________,BTBO_바스파 아오마틱 바디트리트먼트 오일 공정.xlsx,바스파 아로마틱 플로우 바디 트리트먼트 오일,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
29961b8d-dfea-4d30-99d7-b92dc4a8ace9,BTCR003,BTCR003_바스파 바디톤업크림 공정.xlsx,바스파 바디 톤 업 크림 미네랄 케어,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것 *TiO2+색소 분산상태 확인후 진행할 것.,총소요시간,,10
b49f85f5-884f-4b91-a388-7ee8dc2f923c,BTCR001,BTCR_바스파 텐션케어크림.xlsx,바스파 텐션케어 쿨 크림,,Kg,,Kg,,,결 재,담 당,부서장,*제조량은 제조탱크의 50-80% 사이가 되게 할 것.,,,9
09b60905-0743-4e7b-b4b4-f3e06220a0b8,BTDM_____,BTDM_바스파 아로마라운지무드퍼퓸드레스미스트.xlsx,바스파 아로마 라운지 무드 퍼퓸 드레스 미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
b9c9e08d-0809-450b-8cb8-25fc57999d52,BTHC001,BTHC_바스파 플랜트퓨어로즈힙핸드크림.xlsx,바스파 플랜트 퓨어 로즈힙 핸드크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
066c709b-f7cd-46d7-8aef-e422a58ec5c9,BTHS001,BTHS_바스파 플랜트퓨어로즈힙핸드솝.xlsx,바스파 플랜트 퓨어 로즈힙 핸드솝,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
57fa9a2f-af01-440b-8f47-6afbde90ab77,BTPF_____,BTPF_바스파 피토스칼프퍼퓸.xlsx,바스파 피토 스칼프 퍼퓸,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
442d4aa2-5e00-47d6-ae84-1d789657676c,BTSM001,BTSM001_바스파 피토스칼프오일컷미스트.xlsx,바스프 피토 스칼프 오일컷 미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
91011558-165c-405c-93f7-ef05c91ac282,BTSS_____,BTSS_바스파 오스트레일리안 솔트 바디스크럽 공정.xlsx,바스파 오스트레일리안 솔트 바디 스크럽,,Kg,,Kg,,,결 재,담 당,부서장,,,,9
a94e2406-842a-4dfa-8114-88fcb4624f61,CCAB001,CCAB001_세라클리닉 더마이드 앰플밤 프로테인퀀치 공정.xlsx,세라클리닉 더마이드 4.0 앰플 밤 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,9
09abc57b-4f9f-4f8c-9460-8e0ea70b1ebb,CCAO001,CCAO001_세라클리닉 앰플 오일 프로테인 퀀치 공정.xlsx,세라클리닉 더마이드 4.0 앰플 오일 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
234e45f4-d674-44ee-96db-d8674c02b4c9,CCATR01,CCATR01_세라클리닉 더마이드4.0앰플트리트먼트 프로테인퀀치.xlsx,세라클리닉 더마이드 4.0 앰플 트리트먼트프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,"*인식라벨에 ""충진전 교반봉으로 가볍게 교반후 충진할 것"" 이라고 표기해 줄 것.",,,6
ec0877ca-8eb7-4add-9960-5a9d30ff3507,CCBL001,CCBL001_세라클리닉 더마이드4.0 세라마이드바디로션(공정).xlsx,세라클리닉 더마이드 4.0 세라마이드 바디로션,,Kg,,Kg,,,결 재,담 당,부서장,"*메인탱크에 투입시 100메쉬 여과 거칠 것 *원료 Sepinov EMT-10 뭉친부분 있으면, 철저히 분말화 한후 사용할 것.",총소요시간,,10
68c1d703-026b-4b85-8301-9843a0a0d133,CCCC001,CCCC001_세라클리닉 더마이드 컬링 크림 프로테인퀀치 공정.xlsx,세라클리닉 더마이드 4.0 컬링 크림 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,9
9b083161-9f82-43e8-8495-f2f758b5126f,CCCR001,CCCR_세라크리닉 더마이드4.0인텐시브크림.xlsx,세라크리닉 더마이드4.0 인텐시브 크림,,Kg,,Kg,,,결 재,담 당,부서장,,,*메인탱크에 투입시 100메쉬 여과 거칠 것,10
fb6599bf-5096-4829-8977-f1061e433132,CCHP001,CCHP001_세라클리닉 더마이드 헤어팩 프로테인퀀치 공정.xlsx,세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,*유상을 메인탱크에서 용해 *원료 BTAC80 때문에 타 제품들에 비해 용해 온도 높음 *숙성기간: 3일 이상,,,8
33b18707-ffe6-41c7-9368-ee2e6addd50a,CCHW002,CCHW_세라클리닉 보태니컬핸드솝.xlsx,세라클리닉 보태니컬 핸드워시- 포레스트 워크,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
fff3e85d-c5d4-4b87-b73a-ffe826a821e1,CCRS001,CCRS_세라클리닉 더마이드4.0보태니컬트리트먼트플루이드.xlsx,세라클리닉 더마이드 4.0 보태니컬 트리트먼트 플루이드,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
854ad710-b290-4882-b75b-78fc3426672f,CCRW003,CCRW003_세라클리닉 로우 솔루션 판테놀 수용액 5%.xlsx,세라클리닉 로우 솔루션 판테놀 수용액 5%,,Kg,,Kg,,,결 재,담 당,부서장,,,,3
57c9f073-c7ae-4d9e-8836-075761994e0f,CCSP004,CCSP_세라클리닉 더마이드보태니컬샴푸.xlsx,세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
4d500dee-4abe-4892-95b1-899f235898a1,CCVF000,CCVF_세라클리닉 더마이드 볼륨 픽서 공정.xlsx,세라클리닉 더마이드 4.0 볼륨 픽서 프로테인 퀀치,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
0b69cc16-b762-472b-8220-3b9e281f4d8d,CHHC004,CHHC004_샤샤 아로마틱 시어버터 핸드크림.xlsx,샤샤 아로마틱 시어버터 핸드크림- 엠버바닐라,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
589179a9-6879-45ec-89f1-0cd4888d7053,CHHC______,CHHC_샤샤 밀크앤허니핸드크림.xlsx,샤샤 밀크 앤 허니 핸드크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
3f726ea2-4f97-44fa-a033-c6e90bd8c5fd,CMHC______,CMHC_청정미인 아르간모이스처핸드크림(기능성).xlsx,청정미인 아르간 모이스처 핸드크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
436cbe08-ac89-424e-ac8a-aca8cb539601,DBCO001,DBCO001_데일리바이 제라늄 딥 클렌징 오일 공정.xlsx,데일리바이 제라늄 딥 클렌징 오일,,Kg,,Kg,,,결 재,담 당,부서장,`- 제조전 제조설비의 물기를 완전히 제거할 것.,,,7
72c10c68-fe69-4f72-b76f-44a79ce24957,DBMT001,DBMT001_데일리바이 제라늄 모이스처 미스트 공정.xlsx,데일리바이 제라늄 모이스처 미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,4
9fddfaaa-f524-4e3d-80c1-60cab7eeb4d3,DPBB050,DPBB050_디마이너스원 플랜 인텐스컨투어밤.xlsx,디마이너스원 플랜 인텐스 컨투어밤,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
63ec2776-ef73-4bd8-9e86-320b76244ccd,ECHC000,ECHC_에바리카 아프리칸쉐어버터핸드크림.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
c9fd45d8-86f8-424a-8131-fce1b7d23a05,EHWS000,EHWS000_엘르베 슈퍼하드헤어워터스프레이.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
43035413-bde2-43f8-af4f-b3ad0a04f5dd,ELHS001,ELHS001_엘체 스무스레메디헤어오일세럼 공정.xlsx,엘체 스무스 레메디 헤어 오일 세럼,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
1d0eea32-9163-436c-a04d-5984c08c9078,EVBLN01,EVBLN01_에바스 모이스처로션바셀린로즈.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
ce7cc104-7675-4181-94df-9abe6d72dcad,EVHNN01,EVHNN01_에바스 핸드&네일로션바셀린로즈.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
9f10ebde-b13f-4859-8e08-ad4ca49af48b,EVTSN01,EVTSN01_에바스 매직실크샴푸&린스.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,2
17e4cc29-dad4-4c0f-81d5-87eceb89b44f,FJAP001,FJAP001_프레쥬 레틴콜라겐 3D 코어앰플 공정.xlsx,프레쥬 레틴 콜라겐 3D 코어 앰플,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
184bf286-e665-4501-a746-279804291354,FJAP003,FJAP003_프레쥬 프로모이스처 B5히알루 앰플 공정.xlsx,프레쥬 프로모이스처 B5-히알루 앰플,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
1b40777d-359b-4ebf-8c20-ec43a6210f59,FJAP004,FJAP004_프레쥬 유주허니 올리고 써지 앰플 공정.xlsx,프레쥬 유주허니 올리고 써지 앰플,,Kg,,Kg,,,결 재,담 당,부서장,- 300 가마 사용금지 - 성상: 적색투명 점성액상 - 벌크통 물기 제거후 부상할 것. - 동절기엔 가마에 스팀 살짝 넣어 28-33℃ 정도에서 제조할 것,,,8
0e207860-c253-426d-806a-a0db1537a76d,FJAP005,FJAP005_프레쥬 어성초 블레미쉬 리뉴 앰플 공정.xlsx,프레쥬 어성초 블레미쉬 리뉴 앰플,,Kg,,Kg,,,결 재,담 당,부서장,- 성상: 옅은 초록색의 투명 점성액상,,,9
680692a9-277d-4722-8464-c57ba5e12201,FJAP007,FJAP007_프레쥬 바이옴 5-락토 트리트먼트앰플 공정.xlsx,프레쥬 바이옴 5-락토 트리트먼트 앰플,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
321b1961-461c-47b6-9b28-84560ff6aced,FJBB____,FJBB_프레쥬 레틴콜라겐 블레미쉬밤 공정.xlsx,프레쥬 레틴 콜라겐 3D 코어 블레미쉬 밤,,Kg,,Kg,,,결 재,담 당,부서장,- 위 공정은 100kg 제조탱크 제조시 기준이며 적정 제조량은 55-85kg 임. - 300가마 제조금지,,,2
8397a967-f279-4c3d-81a0-c1f6ca8509b8,FJBF001,FJBF001_프레쥬 오리지날인진쑥버블페이셜폼.xlsx,프레쥬 오리지날 인진쑥 버블 페이셜 폼,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
be464bd9-1079-4dfa-95bc-5e1e5974fd71,FJCB001,FJCB001_프레쥬 유주허니올클렌징밤.xlsx,프레쥬 유주허니 올 클렌징밤,,Kg,,Kg,,,결 재,담 당,부서장,`- 제조전 제조설비의 물기를 완전히 제거할 것.,,,6
ef6ddfd4-b369-435d-8480-be848c9fe477,FJCB002,FJCB002_프레쥬 프로모이스처 엔자임 클렌징 밤 공정.xlsx,프레쥬 프로모이스처 엔자임 클렌징 밤,,Kg,,Kg,,,결 재,담 당,부서장,`- 제조전 제조설비의 물기를 완전히 제거할 것.,,,6
3ca0aeb1-eb36-4e24-952e-56569fbe73ab,FJCL001,FJCL001_프레쥬 프로모이스처 버블클렌저 공정.xlsx,프레쥬 프로 모이스처 버블 클렌저,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
4dfa7114-70e0-49ad-aaaf-fa3d63d0478e,FJCO002,FJCO_프레쥬 클렌징오일.xlsx,프레쥬 어성초 포어 멜팅 클렌징 오일,,Kg,,Kg,,,결 재,담 당,부서장,`- 제조전 제조설비의 물기를 완전히 제거할 것.,,,8
9f03c04b-c8ec-495c-ac69-942fa95bcfcb,MAY-0007,FJCP001_프레쥬 자연약쑥 효소 클렌징 팩 공정.xlsx,1210,약쑥추출물,25000,에바스사급원료-2 complex-lq,,,,,,,,,,0
dfc13dc8-d1d5-48f3-ac47-fec627886a36,FJCR001,FJCR001_프레쥬 오리지날허브자연약쑥진정수분크림.xlsx,프레쥬 오리지날 허브 자연약쑥 진정 수분크림,,Kg,,Kg,,,결 재,담 당,부서장,"*메인탱크에 투입시 100메쉬 여과 거칠 것 *원료 Sepinov EMT-10 뭉친부분 있으면, 철저히 분말화 한후 사용할 것.",총소요시간,*제조량은 제조탱크의 60-80% 사이가 되게 할 것.,9
c30b8a64-4505-4bbd-a91e-f01cb1ca9bc3,FJCR002,FJCR002_프레쥬 오리지날자연약쑥진정수분크림.xlsx,프레쥬 오리지날 자연약쑥 진정 수분크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),9
55bbe929-d7ca-4610-abe0-8908e9e27264,FJCR003,FJCR003_프레쥬 프로모이스처인텐시브크림.xlsx,프레쥬 프로 모이스처 인텐시브 크림,,Kg,,Kg,,,결 재,담 당,부서장,*3일 이상 숙성후 충진할 것,,,8
bd21912f-35f9-4322-a28f-048edac40377,FJCR004,FJCR004_프레쥬 유주허니인리치드크림.xlsx,프레쥬 유주 허니 인리치드 크림,,Kg,,Kg,,,결 재,담 당,부서장,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg) *유화온도 엄수(메인탱크 유화전 스팀 넣을 것),,,8
5cfb44fe-2920-421a-b3ba-57be47fa9dc2,FJCR005,FJCR005_프레쥬 어성초블레미쉬수분크림.xlsx,프레쥬 어성초 블레미쉬 수분크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),9
bba61bdf-e2a0-42c4-8572-9ccc436da5be,FJCR006,FJCR006_프레쥬 레틴콜라겐 크림(공정).xlsx,프레쥬 레틴 콜라겐 3D 코어 크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg) *유화온도 엄수(메인탱크 유화전 스팀 넣을 것),9
