id,product_code,source_filename,product_name,batch_number,batch_unit,dept_name,actual_qty,mfg_date,operator,approver_1,approver_2,approver_3,notes_content,total_time,special_notes,step_count
40bd127d-d36c-46d5-9d34-391420ae6fc5,FJCR007,FJCR007_프레쥬 바이옴 5-락토 모이스처라이저 공정.xlsx,프레쥬 바이옴 5-락토 밸런스 모이스처라이저,,Kg,,Kg,,,결 재,담 당,부서장,*원료투입시 100메쉬 여과 거칠 것,총소요시간,,10
5dbc95a0-319e-412c-ba11-a292ba08e132,FJCR008,FJCR008_프레쥬 알케믹 진세노사이드 인텐스퍼밍 크림 공정.xlsx,프레쥬 알케믹 진세노사이드 인텐스 퍼밍 크림,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
a518c658-bfca-4142-8867-412454f0ba31,FJCR009,FJCR009_프레쥬 프로모이스처 세라토 에어리 크림 공정.xlsx,프레쥬 프로 모이스처 세라토 에어리 크림,,Kg,,Kg,,,결 재,담 당,부서장,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),,,8
0d2582f6-6d7f-4cc0-a0b5-38f03026ce9a,FJCW001,FJCW001_프레쥬 오리지날허브자연약쑥클렌징워터.xlsx,프레쥬 오리지날 허브 자연약쑥 클렌징워터,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
1893571f-854c-45d1-b8b9-21dfdc048f80,FJEC001,FJEC001_프레쥬 유주허니 캡슐 아이크림(공정).xlsx,프레쥬 유주허니 캡슐 아이크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg) *유화온도 엄수(메인탱크 유화전 스팀 넣을 것),10
7fddfb42-6400-4c49-8509-065f7c73af47,FJEC006,FJEC006_프레쥬 레틴콜라겐 아이크림(공정).xlsx,프레쥬 레틴 콜라겐 3D 코어 아이크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,"*유화온도 엄수(메인탱크 유화전 스팀 넣을 것) *1,2,3차 유화 중간에 멈춤없이 연속작업으로 진행할 것.",9
740118da-e57f-44e8-a8a5-bf9c677b263a,FJES001,FJES001_프레쥬 알케믹 진세노사이드 컨투어 아이세럼 공정.xlsx,프레쥬 알케믹 진세노사이드 컨투어 아이 세럼,,Kg,,Kg,,,결 재,담 당,부서장,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),,,9
8df85edf-eb85-4d2a-a9d7-9129ae3ddf07,FJEX002,FJEX002_프레쥬 어성초인텐시브카밍에센스 공정도.xlsx,프레쥬 어성초 인텐시브 카밍 에센스,,Kg,,Kg,,,결 재,담 당,부서장,- 탈포 최대한 할 것 (자연탈포 잘 안됨) - 특히 동절기에 상온(28-33도)상태의 공정을 유지해야 투명하게 제조된다.,,,8
c63a52b3-6092-4a65-8968-634669a718a7,FJEX003,FJEX003_프레쥬 오리지날자연약쑥 파하필링에센스 공정도.xlsx,프레쥬 오리지날 자연약쑥 파하 필링 에센스,,Kg,,Kg,,,결 재,담 당,부서장,- 탈포 최대한 할 것 (자연탈포 잘 안됨) - 특히 동절기에 상온(28-33도)상태의 공정을 유지해야 투명하게 제조된다.,,,7
574dfb38-c403-40c3-8b4c-d7b57bab9930,FJFC002,FJFC002_프레쥬 오리지날허브자연약쑥클렌징폼.xlsx,프레쥬 오리지날 허브 자연약쑥 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 냉각 교반할 것. *솔잎가루 균일분산에 주의할 것. * 1300가마 기준 830kg 초과 제조하지말 것,,,8
0c2f6079-4490-4571-a9eb-a0d0e2666c1f,FJFC003,FJFC003_프레쥬 어성초 블레미쉬약산성클렌징폼.xlsx,프레쥬 어성초 블레미쉬 약산성 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,여드름완화 기능성화장품 제조량 최대 830kg,,,8
783bb32d-42f9-41b4-a839-2f6376d2fdfa,FJFC004,FJFC004_프레쥬 유주허니 올클리어클렌징폼.xlsx,프레쥬 유주허니 올 클리어 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,*호모믹서 가마 사용할 것.,,,7
f12608c8-b966-413c-82b4-4e12254258fb,FJFC005,FJFC005_프레쥬 레틴콜라겐3D코어 클렌징폼.xlsx,프레쥬 레틴 콜라겐 3D 코어 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,"*호모믹서 가마 사용할 것. *31**분산 공정은 하루전을 넘기지 말것, 하루전 불가시 당일 작업을 택할 것.",,,7
03ecde99-156e-4ae9-be74-369a6ffdf8ce,FJGB001,FJGB001_프레쥬 어성초 블레미쉬 클렌징 젤밤 공정.xlsx,프레쥬 어성초 블레미쉬 클렌징 젤 밤,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
4cae185b-a3c5-4f2e-95a9-0613bc9c6bf2,FJGC007,FJGC007_프레쥬 바이옴 락토-5 밸런스 젤클렌저 공정.xlsx,프레쥬 바이옴 5-락토 밸런스 젤 클렌저,,Kg,,Kg,,,결 재,담 당,부서장,*호모믹서 가마 사용할 것.,,,7
f56e117a-257b-460a-b6f3-3a4ad9c33c85,FJLM002,FJLM_프레쥬 립슬리핑마스크 2종.xlsx,프레쥬 유주허니 립 슬리핑 마스크,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
5dadde4e-b2e6-40ac-8704-76f30c1c8796,FJLO001,FJLO001_프레쥬 레틴콜라겐 립오일 공정.xlsx,프레쥬 레틴콜라겐 3D 코어 립 오일,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
6e753ab8-7b51-4575-b305-5caf311b4b3a,FJMK003,FJMK003_프레쥬 프로모이스처 밀크토닝클레이마스크 공정.xlsx,프레쥬 프로 모이스처 밀크 토닝 클레이 마스크,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,*제조량은 제조탱크의 50-85% 사이가 되게 할 것. (최대 850kg),10
dfef4646-04e5-452e-82ca-644c3f247bc1,FJMK004,FJMK004_프레쥬 유주허니 안티멜라캡슐마스크 공정.xlsx,프레쥬 유주허니 안티 멜라 캡슐 마스크,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,*제조량은 제조탱크의 45-85% 사이가 되게 할 것. (최대 850kg),9
c8911758-046c-4a9b-9268-57f2f14f830a,FJMK005,FJMK005_프레쥬 어성초 포어멜팅겔마스크 공정.xlsx,프레쥬 어성초 포어 멜팅 겔 마스크,,Kg,,Kg,,,결 재,담 당,부서장,*제조량은 제조탱크의 45-85% 사이가 되게 할 것. (최대 850kg),,,10
59661e6b-3ff1-4ce3-a8d0-98ff8cfc10a7,FJMK006,FJMK006_프레쥬 레틴콜라겐래디언스마스크 공정.xlsx,프레쥬 레틴 콜라겐 3D 코어 래디언스 마스크,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
1024b440-0de4-4fe6-9041-eee1eca19e8b,FJMK007,FJMK007_프레쥬 바이옴 리텍스처라이징 로지 마스크 공정.xlsx,프레쥬 바이옴 5-락토 리텍스쳐라이징 로지 마스크,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,*제조량은 제조탱크의 50-85% 사이가 되게 할 것. (최대 850kg),11
a0c229a3-1765-4b59-b93f-df4db18f6b82,FJMK008,FJMK008_프레쥬 알케믹 진세노사이드 엑소랩 마스크 공정.xlsx,프레쥬 알케믹 진세노사이드 엑소 랩 마스크,,Kg,,Kg,,,결 재,담 당,부서장,*피막제 용해는 패들의 속도보다는 고온과 시간에 좌우된다. *제조량 적을시 수상은 외부 Stirring(실온/30분이상)후 메인에서 가온 분산 가능 *부상후 내용물표면에 접하게 비닐커버 할 것. (2중 밀봉),,,9
3ca67361-360e-4c89-9aa7-20b87e0d911f,FJMT001,FJMT001_프레쥬 레틴콜라겐3D코어앰플미스트.xlsx,프레쥬 레틴 콜라겐 3D 코어 앰플미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,4
23fc9eda-2b9c-41f1-b39c-fd45e51a0308,FJMT002,FJMT002_프레쥬 프로 모이스처크림미스트 공정.xlsx,프레쥬 프로 모이스처 크림 미스트,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
d54b677f-b9e1-4a34-9685-e4bb857ddf56,FJOF001,FJOF001_프레쥬 레틴콜라겐 3D 코어 오일투폼클렌저 공정.xlsx,프레쥬 레틴콜라겐 3D 코어 오일 투 폼클렌저,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
260b01af-22ae-4160-b9fb-3d7009186fe3,FJOF002,FJOF002_프레쥬 알케믹 진세노사이드 오일투폼클렌저 공정.xlsx,프레쥬 알케믹 진세노사이드 오일 투 폼클렌저,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
78bd6521-ceff-46f5-a65b-0a7c1363da39,FJPD001,FJPD001_프레쥬 오리지날허브자연약쑥 포어패드.xlsx,프레쥬 오리지날 허브 자연약쑥 포어 패드,,Kg,,Kg,,,결 재,담 당,부서장,특히 동절기에 상온(30-35도)상태의 공정을 유지해야 투명하게 제조된다.,,,2
fa878fa1-6545-45b4-94d4-ef11af2db80a,FJPG002,FJPG002_프레쥬 오리지날허브약쑥필링젤.xlsx,프레쥬 오리지날 허브 약쑥 필링젤,,Kg,,Kg,,,결 재,담 당,부서장,*실온공정,,,9
3989192f-3952-49be-9245-dbac3aae0491,FJPK001,FJPK001_프레쥬 오리지날허브자연약쑥산소마스크팩.xlsx,프레쥬 오리지날 허브 자연약쑥 산소 마스크팩,,Kg,,Kg,,,결 재,담 당,부서장,* 실온공정 * 기포발생을 최대한 억제하며 제조할 것. * 탈포공정 없음 * 혼합공정에서 호모는 기포발생 최소화하며 혼합하는 적정속도로 할 것.,총소요시간,* 휘발성원료(8110)은 투입직전 계량할 것. * 휘발성 있는 원료가 포함되어 있으므로 가온하지 말 것. * 부상시 맑은 액체부분이 발견되면 연구소 연락할 것. * 벌크 보관시 내용물 표면에도 비닐커버하여 2중 밀봉할 것.,10
03f844d3-4d3d-4f1d-80d3-e6d74beeb1e5,FJPW000,FJPW000_프레쥬 프로모이스처엔자임파우더워시.xlsx,프레쥬 프로 모이스처 엔자임 파우더 워시,,Kg,,Kg,,,결 재,담 당,부서장,*실온공정,,,2
489b7ac5-6b25-44da-9a1d-627632392e21,FJPW001,FJPW001_프레쥬 레틴콜라겐 코어 파우더워시 공정.xlsx,프레쥬 레틴콜라겐 3D 코어 파우더 워시,,Kg,,Kg,,,결 재,담 당,부서장,*실온공정,,,2
a6f9c7f9-0024-4d72-9416-eca217555fbd,FJSC002,FJSC002_프레쥬 어성초 에어리핏 선크림 공정.xlsx,프레쥬 어성초 에어리 핏 선크림,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
2a9f47b0-c329-4f0c-84fc-aaea25787b4e,FJSC001,FJSC_프레쥬 오리지날허브자연약쑥디펜딩썬마스크.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
12ba9a1c-fb1c-40ae-8b88-82640473e211,FJSL001,FJSL001_프레쥬 오리지날허브자연약쑥진정토너.xlsx,프레쥬 오리지날 허브 자연약쑥 진정토너,,Kg,,Kg,,,결 재,담 당,부서장,특히 동절기에 상온(30-35도)상태의 공정을 유지해야 투명하게 제조된다.,,,2
f3430985-f815-4185-adfe-9e1c2e654f18,FJSL002,FJSL002_프레쥬 프로모이스처크리미토너.xlsx,프레쥬 프로 모이스처 크리미 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
81479b92-53a4-4650-8463-5b95a4beb9c3,FJSL003,FJSL003_프레쥬 유주허니에센셜토너.xlsx,프레쥬 유주 허니 에센셜 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
0b1eca22-9b29-4d62-a46c-feb085f0c74d,FJSL004,FJSL004_프레쥬 어성초 블레미쉬토너(공정).xlsx,프레쥬 어성초 블레미쉬 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
c292a8b5-0780-49b1-ac86-171bc2ce0c6d,FJSL006,FJSL006_프레쥬 레틴콜라겐3D코어토너(공정).xlsx,프레쥬 레틴 콜라겐 3D 코어 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
1e8b9f6a-0649-4993-ad44-16b233b0e562,FJSL007,FJSL007_프레쥬 바이옴 5-락토 밸런스토너 공정.xlsx,프레쥬 바이옴 5-락토 밸런스 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
69e2ea2a-fcb7-4daf-9d0f-16e589f7409a,FJSL008,FJSL008_프레쥬 알케믹 진세노사이드 허벌 알엑스 토너 공정.xlsx,프레쥬 알케믹 진세노사이드 허벌 알엑스 토너,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
bcfdae71-60fd-4b7e-9954-80ada973e2ce,FJSM001,FJSM_프레쥬 오리지날 인진쑥 스팀 마스크.xlsx,프레쥬 오리지날 인진쑥 스팀 마스크,,Kg,,Kg,,,결 재,담 당,부서장,* 이물 혼입 안되도록 주의할것.,총소요시간,"* 제조량은 제조탱크의 60-80% 범위로 잡을 것 * 무수타입 제품이므로 제조공정중 수분 혼입되지 않도록 주의할 것. * 색소파트 용해시 PG(가온)에 색소파우더 먼저 완전히 녹인후(1시간이상), FruitMax 투입할 것.",10
debbb01c-c99e-4c4b-8a57-f7e20c3229b5,FJWE001,FJWE001_프레쥬 알케믹 진세노사이드 워터리 에센스 공정.xlsx,프레쥬 알케믹 진세노사이드 워터리 에센스,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
6b538f68-ef3e-4c05-8749-cd9706d2a206,GVHC_____,GVHC_지피엠 플라워인스파이어핸드크림.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
8514378e-8b89-41a2-91d9-63c78135a8c7,HCBC001,HCBC001_호텔 크레센도 너리싱 바디워시 공정.xlsx,호텔 크레센도 너리싱 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
a264e8a2-8a7d-4b7c-ac82-c46f5e7570dd,HCBL001,HCBL001_호텔 크레센도 너리싱 바디로션 공정.xlsx,호텔 크레센도 너리싱 바디로션,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,9
5174b7f0-b81f-457d-b2e1-b940e8d56f63,HCHW001,HCHW001_호텔 크레센도 젠틀 핸드워시 공정.xlsx,호텔 크레센도 젠틀 핸드워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
35499a01-f4ee-43ed-9f17-b24ac999a34e,HCRS001,HCRS001_호텔 크레센도 너리싱 컨디셔너 공정.xlsx,호텔 크레센도 너리싱 컨디셔너,,Kg,,Kg,,,결 재,담 당,부서장,*유상을 메인탱크에서 용해 *원료 BTAC80 때문에 타 제품들에 비해 용해 온도 높음 *숙성기간: 3일 이상,,,8
a6ecae54-7bad-4406-a800-8db7f6a0f5d7,HCSP001,HCSP001_호텔 크레센도 너리싱 샴푸 공정.xlsx,호텔 크레센도 너리싱 샴푸,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
5be49316-1f69-49b3-998e-c736e1f8a153,HFBC_____,HFBC002-4_하파데이 시카&세라 바디스크럽워시 공정.xlsx,하파데이 시카&세라 바디 스크럽 워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,9
7c8439a6-9748-4873-ae3d-78ff5f477ad1,HFBC001,HFBC_하파데이 밀크 바디워시.xlsx,하파데이 예쓰 밀크 바디워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
056c2cf9-2802-4aa7-bdf9-aca6cdeb262f,HFBL001,HFBL_하파데이 밀크 바디로션.xlsx,하파데이 예쓰 밀크 바디로션,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
0689a5a9-2996-465b-bb36-71bb7a840c82,HFHW_____,HFHW_하파데이 퍼퓸드포밍핸드워시.xlsx,하파데이 퍼퓸드 포밍 핸드워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,5
b512b769-fef6-40db-9140-706964bcfacb,ILMT______,ILMT_이즈리프 인티메이트미스트포맨.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
bce9087c-3749-4833-9622-6b16fa203466,ILWS_______,ILWS001 2 8_이즈리프 인티메이트워시포맨.xlsx,이즈리프 인테메이트 워시 포맨,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
40b4ae5a-4471-4cc9-b4eb-8097a2ff4b57,ILWS_______,ILWS003 4 7_이즈리프 퓨어 페미닌 버블 클렌져.xlsx,이즈리프 퓨어 페미닌 버블클렌져,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
5c8cbc4c-49bd-4d23-9825-a6bfae57c9e9,ILWS_______,ILWS005 6_이즈리프 퀸즈밸런스 페미닌워시.xlsx,이즈리프 퀸즈 밸런스 페미닌 워시,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
e2330f57-ae4e-4ede-9bae-ed19ac5935d3,ILWS009,ILWS009_이즈리프 인티메이트 워시젤 포맨 공정.xlsx,이즈리프 인티메이트 워시 젤 포맨 프레쉬,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
1916f26d-4e50-4811-ac97-7214cd908f2a,ILWSP____,ILWSP_이즈리프 인티메이트워시(파우치).xlsx,이즈리프 인티메이트 워시 (파우치),,Kg,,Kg,,,결 재,담 당,부서장,,,,8
a59007ec-1c01-445e-85a6-bab976a89b76,JOCO001,JOCO001_제이온 버드네스트클렌징오일.xlsx,제이온 버드네스트 클렌징오일,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
fe8f383b-3a82-488b-95f4-401f3cb64d97,JOCO002,JOCO002_제이온 에이씨 더마 레메디알 클렌징오일 공정.xlsx,제이온 에이씨 더마 레메디알 클렌징 오일,,Kg,,Kg,,,결 재,담 당,부서장,`- 제조전 제조설비의 물기를 완전히 제거할 것.,,,7
4c9043ba-69b5-4f6f-9049-3b2d5eda7c41,JOCR001,JOCR001_제이온 에이씨 더마레메디알크림 공정.xlsx,제이온 에이씨 더마 레메디알 크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),9
f759ace6-7016-43cd-98fa-3b350865d1fd,JOCR002,JOCR002_제이온 누드스킨미라클씨씨크림 공정.xlsx,제이온 누드 스킨 미라클 씨씨크림,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
9b15add4-3488-4eda-827d-7da3fac26b98,JOCR003,JOCR003_제이온 버드네스트 피디알엔크림 공정.xlsx,제이온 버드네스트 피디알엔 크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),9
45dd176c-f688-4aa6-87f5-90f7b8281f6f,JOEC001,JOEC001_제이온 버드네스트 리바이브아이크림 공정.xlsx,제이온 버드네스트 리바이브 아이크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),9
06783c61-9577-4ddd-bb6f-d83732b06ddb,JOFC001,JOFC001_제이온 버드네스트클렌징폼.xlsx,제이온 버드네스트 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,,8
782d26b9-6d10-4225-88e0-e3795dfd8558,JOFC004,JOFC004_제이온 차콜젠틀폼클렌징.xlsx,제이온 차콜 젠틀 폼클렌징,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,,8
bc1e5e42-a917-4242-bbd5-0a08982cdc44,JOFC005,JOFC005_제이온 에이씨더마레메디알클렌징폼 공정.xlsx,제이온 에이씨 더마 레메디알 클렌징폼,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *가급적 기포생성을 줄일 것,총소요시간,* 기포발생주의. 완전탈포. 종료온도 엄수. 부상전 샘플채취해 파우더 완전용해 확인할 것. * 제조량 책정시 가마 여유공간 고려할 것 (최대 700kg),8
fd000a27-6d4f-4b50-a9f6-2b87756f09f2,JOFC______,JOFC_제이온 젠틀폼클렌저.xlsx,,,Kg,,Kg,,,결 재,담 당,부서장,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,,8
9bd083d6-4145-4e8b-a1f3-5c8005f44ba8,JOFT003,JOFT_제이온 스네일데일리풋크림.xlsx,제이온 스네일 데일리 풋크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
b211d133-2816-4e42-845f-993a8cc5615d,JOHC______,JOHC_제이온 데일리핸드크림.xlsx,제이온 데일리 핸드크림,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것,총소요시간,,10
528d8c8f-7609-49c8-af7a-87728e4cd077,JOLS001,JOLS001_제이온 립필업세럼.xlsx,제이온 립 필 업 세럼,,Kg,,Kg,,,결 재,담 당,부서장,,,,6
53f84ab2-1d2e-45b3-ab2e-464a2e2c3365,JOLS002,JOLS002_제이온 슈가립스크럽.xlsx,제이온 슈가 립 스크럽,,Kg,,Kg,,,결 재,담 당,부서장,,,,7
aaf09789-8c79-46ef-bb80-409d051f4328,JOPK001,JOPK001_제이온 아티초크 슬리핑팩.xlsx,제이온 아티초크 슬리핑팩,,Kg,,Kg,,,결 재,담 당,부서장,,,,8
afeaadc1-fda4-4184-9e92-adf123322ffc,JOPK002,JOPK002_제이온 허니워시오프마스크팩.xlsx,제이온 허니 워시오프 마스크팩,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,,9
d211c0fb-587a-4092-b0f9-2c294e85902d,JOPK003,JOPK003_제이온 비타글로우슬리핑팩.xlsx,제이온 비타 글로우 슬리핑팩,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),10
b62d3a7d-1c8e-4f82-97e6-d3d828a159f7,JOPK004,JOPK004_제이온 콜라겐슬리핑팩.xlsx,제이온 콜라겐 슬리핑팩,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,,8
1e72a638-283c-41c7-8fef-f2ec063bebb9,JOPK005,JOPK005_제이온 엘에이치에이필링젤.xlsx,제이온 엘에이치에이 필링젤,,Kg,,Kg,,,결 재,담 당,부서장,*실온공정,,,9
1107ed59-4dc2-42cc-a4f5-2d5d0449c9c8,JOPK006,JOPK006_제이온 펌킨슬리핑팩.xlsx,제이온 펌킨 슬리핑팩,,Kg,,Kg,,,결 재,담 당,부서장,*메인탱크에 투입시 100메쉬 여과 거칠 것 *투입순서 중요,총소요시간,*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg),8
c524e127-dada-4a5a-b230-b266b5ace54a,JOPW001,JOPW001_제이온 마차 엔자임 파우더 워시.xlsx,제이온 마차 엔자임 파우더 워시,,Kg,,Kg,,,결 재,담 당,부서장,*실온공정,,,2
